"Fundamental + Harmonic distortion components"					
"Woofer"		"Tweeter"		"Port"	
"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"	"Frequency [Hz]"	"dB - [V]  (rms)"
6,682.62	79.6183	7,162.72	109.319	6,682.62	57.397
6,682.98	79.6198	7,163.09	109.319	6,682.98	57.3886
6,683.35	79.6311	7,163.45	109.319	6,683.35	57.3726
6,683.72	79.6422	7,163.82	109.319	6,683.72	57.3563
6,684.08	79.6531	7,164.18	109.319	6,684.08	57.3396
6,684.45	79.6639	7,164.55	109.319	6,684.45	57.3227
6,684.81	79.6745	7,164.92	109.319	6,684.81	57.3057
6,685.18	79.6849	7,165.28	109.319	6,685.18	57.2886
6,685.55	79.6951	7,165.65	109.319	6,685.55	57.2716
6,685.91	79.705	7,166.02	109.319	6,685.91	57.2548
6,686.28	79.7148	7,166.38	109.319	6,686.28	57.2383
6,686.65	79.7243	7,166.75	109.319	6,686.65	57.2223
6,687.01	79.7335	7,167.11	109.32	6,687.01	57.2069
6,687.38	79.7425	7,167.48	109.32	6,687.38	57.1921
6,687.74	79.7513	7,167.85	109.32	6,687.74	57.1781
6,688.11	79.7599	7,168.21	109.32	6,688.11	57.1649
6,688.48	79.7682	7,168.58	109.32	6,688.48	57.1526
6,688.84	79.7763	7,168.95	109.32	6,688.84	57.1413
6,689.21	79.7841	7,169.31	109.32	6,689.21	57.1309
6,689.58	79.7918	7,169.68	109.32	6,689.58	57.1215
6,689.94	79.7992	7,170.04	109.32	6,689.94	57.1132
6,690.31	79.8064	7,170.41	109.32	6,690.31	57.1058
6,690.67	79.8134	7,170.78	109.32	6,690.67	57.0995
6,691.04	79.8202	7,171.14	109.32	6,691.04	57.0942
6,691.41	79.8269	7,171.51	109.32	6,691.41	57.0899
6,691.77	79.8333	7,171.88	109.32	6,691.77	57.0867
6,692.14	79.8397	7,172.24	109.32	6,692.14	57.0846
6,692.5	79.8458	7,172.61	109.32	6,692.5	57.0834
6,692.87	79.8518	7,172.97	109.32	6,692.87	57.0834
6,693.24	79.8577	7,173.34	109.32	6,693.24	57.0844
6,693.6	79.8635	7,173.71	109.32	6,693.6	57.0865
6,693.97	79.8698	7,174.07	109.32	6,693.97	57.0948
6,694.34	79.8753	7,174.44	109.32	6,694.34	57.0993
6,694.7	79.8808	7,174.8	109.32	6,694.7	57.1048
6,695.07	79.8862	7,175.17	109.32	6,695.07	57.1114
6,695.43	79.8915	7,175.54	109.32	6,695.43	57.119
6,695.8	79.8968	7,175.9	109.32	6,695.8	57.1276
6,696.17	79.902	7,176.27	109.32	6,696.17	57.1372
6,696.53	79.9071	7,176.64	109.32	6,696.53	57.1475
6,696.9	79.9122	7,177	109.32	6,696.9	57.1585
6,697.27	79.9173	7,177.37	109.32	6,697.27	57.1701
6,697.63	79.9223	7,177.73	109.32	6,697.63	57.1819
6,698	79.9273	7,178.1	109.32	6,698	57.1937
6,698.36	79.9322	7,178.47	109.32	6,698.36	57.2052
6,698.73	79.9371	7,178.83	109.32	6,698.73	57.2163
6,699.1	79.942	7,179.2	109.32	6,699.1	57.2266
6,699.46	79.9468	7,179.57	109.32	6,699.46	57.236
6,699.83	79.9516	7,179.93	109.32	6,699.83	57.2443
6,700.2	79.9563	7,180.3	109.32	6,700.2	57.2516
6,700.56	79.961	7,180.66	109.32	6,700.56	57.2577
6,700.93	79.9657	7,181.03	109.32	6,700.93	57.2626
6,701.29	79.9703	7,181.4	109.321	6,701.29	57.2664
6,701.66	79.9748	7,181.76	109.321	6,701.66	57.2689
6,702.03	79.9794	7,182.13	109.321	6,702.03	57.2702
6,702.39	79.9838	7,182.5	109.321	6,702.39	57.2703
6,702.76	79.9883	7,182.86	109.321	6,702.76	57.2693
6,703.12	79.9927	7,183.23	109.321	6,703.12	57.2671
6,703.49	79.9971	7,183.59	109.321	6,703.49	57.2637
6,703.86	80.0014	7,183.96	109.321	6,703.86	57.2592
6,704.22	80.0007	7,184.33	109.321	6,704.22	57.2603
6,704.59	80.005	7,184.69	109.321	6,704.59	57.2541
6,704.96	80.0092	7,185.06	109.321	6,704.96	57.2466
6,705.32	80.0135	7,185.42	109.321	6,705.32	57.238
6,705.69	80.0178	7,185.79	109.321	6,705.69	57.2283
6,706.05	80.0221	7,186.16	109.321	6,706.05	57.2175
6,706.42	80.0265	7,186.52	109.321	6,706.42	57.2055
6,706.79	80.0309	7,186.89	109.321	6,706.79	57.1925
6,707.15	80.0354	7,187.26	109.321	6,707.15	57.1784
6,707.52	80.04	7,187.62	109.321	6,707.52	57.1633
6,707.89	80.0446	7,187.99	109.321	6,707.89	57.1473
6,708.25	80.0493	7,188.35	109.321	6,708.25	57.1305
6,708.62	80.0542	7,188.72	109.321	6,708.62	57.1129
6,708.98	80.0591	7,189.09	109.321	6,708.98	57.0946
6,709.35	80.0642	7,189.45	109.32	6,709.35	57.0759
6,709.72	80.0693	7,189.82	109.32	6,709.72	57.0567
6,710.08	80.0747	7,190.19	109.32	6,710.08	57.0372
6,710.45	80.0801	7,190.55	109.32	6,710.45	57.0175
6,710.82	80.0857	7,190.92	109.32	6,710.82	56.9977
6,711.18	80.0913	7,191.28	109.32	6,711.18	56.978
6,711.55	80.0972	7,191.65	109.32	6,711.55	56.9584
6,711.91	80.1031	7,192.02	109.32	6,711.91	56.9388
6,712.28	80.1091	7,192.38	109.32	6,712.28	56.9195
6,712.65	80.1152	7,192.75	109.32	6,712.65	56.9004
6,713.01	80.1214	7,193.12	109.32	6,713.01	56.8814
6,713.38	80.1277	7,193.48	109.32	6,713.38	56.8626
6,713.75	80.134	7,193.85	109.32	6,713.75	56.8439
6,714.11	80.1404	7,194.21	109.32	6,714.11	56.8254
6,714.48	80.1468	7,194.58	109.319	6,714.48	56.8069
6,714.84	80.1532	7,194.95	109.319	6,714.84	56.7786
6,715.21	80.1596	7,195.31	109.319	6,715.21	56.7594
6,715.58	80.1661	7,195.68	109.319	6,715.58	56.74
6,715.94	80.1725	7,196.04	109.319	6,715.94	56.7201
6,716.31	80.1789	7,196.41	109.319	6,716.31	56.6997
6,716.67	80.1852	7,196.78	109.319	6,716.67	56.6786
6,717.04	80.1915	7,197.14	109.318	6,717.04	56.6567
6,717.41	80.1977	7,197.51	109.318	6,717.41	56.634
6,717.77	80.2039	7,197.88	109.318	6,717.77	56.6104
6,718.14	80.21	7,198.24	109.318	6,718.14	56.5864
6,718.51	80.216	7,198.61	109.318	6,718.51	56.5627
6,718.87	80.222	7,198.97	109.318	6,718.87	56.5402
6,719.24	80.2278	7,199.34	109.318	6,719.24	56.5196
6,719.6	80.2336	7,199.71	109.318	6,719.6	56.5012
6,719.97	80.2394	7,200.07	109.318	6,719.97	56.4852
6,720.34	80.245	7,200.44	109.317	6,720.34	56.4712
6,720.7	80.2506	7,200.81	109.317	6,720.7	56.459
6,721.07	80.2561	7,201.17	109.317	6,721.07	56.4485
6,721.44	80.2615	7,201.54	109.317	6,721.44	56.4392
6,721.8	80.2669	7,201.9	109.317	6,721.8	56.4311
6,722.17	80.2721	7,202.27	109.317	6,722.17	56.4239
6,722.53	80.2774	7,202.64	109.317	6,722.53	56.4176
6,722.9	80.2825	7,203	109.317	6,722.9	56.4118
6,723.27	80.2876	7,203.37	109.317	6,723.27	56.4066
6,723.63	80.2926	7,203.74	109.316	6,723.63	56.4019
6,724	80.2975	7,204.1	109.316	6,724	56.3976
6,724.37	80.3024	7,204.47	109.316	6,724.37	56.3936
6,724.73	80.3072	7,204.83	109.316	6,724.73	56.3898
6,725.1	80.3119	7,205.2	109.316	6,725.1	56.3864
6,725.46	80.3165	7,205.57	109.316	6,725.46	56.3831
6,725.83	80.3169	7,205.93	109.316	6,725.83	56.389
6,726.2	80.3214	7,206.3	109.316	6,726.2	56.3865
6,726.56	80.3259	7,206.67	109.315	6,726.56	56.3841
6,726.93	80.3302	7,207.03	109.315	6,726.93	56.3817
6,727.29	80.3344	7,207.4	109.315	6,727.29	56.3795
6,727.66	80.3385	7,207.76	109.315	6,727.66	56.3774
6,728.03	80.3425	7,208.13	109.315	6,728.03	56.3753
6,728.39	80.3463	7,208.5	109.315	6,728.39	56.3733
6,728.76	80.3501	7,208.86	109.315	6,728.76	56.3714
6,729.13	80.3537	7,209.23	109.315	6,729.13	56.3695
6,729.49	80.3572	7,209.59	109.315	6,729.49	56.3677
6,729.86	80.3605	7,209.96	109.314	6,729.86	56.3659
6,730.22	80.3637	7,210.33	109.314	6,730.22	56.3642
6,730.59	80.3668	7,210.69	109.314	6,730.59	56.3626
6,730.96	80.3698	7,211.06	109.314	6,730.96	56.3609
6,731.32	80.3727	7,211.43	109.314	6,731.32	56.3594
6,731.69	80.3754	7,211.79	109.314	6,731.69	56.3578
6,732.06	80.378	7,212.16	109.314	6,732.06	56.3564
6,732.42	80.3805	7,212.52	109.313	6,732.42	56.355
6,732.79	80.3829	7,212.89	109.313	6,732.79	56.3536
6,733.15	80.3852	7,213.26	109.313	6,733.15	56.3523
6,733.52	80.3875	7,213.62	109.313	6,733.52	56.351
6,733.89	80.3896	7,213.99	109.313	6,733.89	56.3499
6,734.25	80.3917	7,214.36	109.313	6,734.25	56.3488
6,734.62	80.3938	7,214.72	109.313	6,734.62	56.3478
6,734.99	80.3959	7,215.09	109.313	6,734.99	56.3469
6,735.35	80.3979	7,215.45	109.312	6,735.35	56.3461
6,735.72	80.3985	7,215.82	109.312	6,735.72	56.3536
6,736.08	80.4006	7,216.19	109.312	6,736.08	56.3528
6,736.45	80.4026	7,216.55	109.312	6,736.45	56.3521
6,736.82	80.4048	7,216.92	109.312	6,736.82	56.3516
6,737.18	80.4069	7,217.29	109.312	6,737.18	56.3513
6,737.55	80.4092	7,217.65	109.312	6,737.55	56.3512
6,737.92	80.4115	7,218.02	109.311	6,737.92	56.3513
6,738.28	80.4139	7,218.38	109.311	6,738.28	56.3516
6,738.65	80.4165	7,218.75	109.311	6,738.65	56.3522
6,739.01	80.4191	7,219.12	109.311	6,739.01	56.3531
6,739.38	80.4218	7,219.48	109.311	6,739.38	56.3543
6,739.75	80.4246	7,219.85	109.311	6,739.75	56.3558
6,740.11	80.4276	7,220.21	109.311	6,740.11	56.3578
6,740.48	80.4306	7,220.58	109.311	6,740.48	56.3602
6,740.84	80.4338	7,220.95	109.311	6,740.84	56.363
6,741.21	80.4371	7,221.31	109.31	6,741.21	56.3662
6,741.58	80.4404	7,221.68	109.31	6,741.58	56.37
6,741.94	80.4439	7,222.05	109.31	6,741.94	56.3742
6,742.31	80.4475	7,222.41	109.31	6,742.31	56.3789
6,742.68	80.4511	7,222.78	109.31	6,742.68	56.3841
6,743.04	80.4549	7,223.14	109.31	6,743.04	56.3896
6,743.41	80.4587	7,223.51	109.31	6,743.41	56.3956
6,743.77	80.4625	7,223.88	109.309	6,743.77	56.4017
6,744.14	80.4665	7,224.24	109.309	6,744.14	56.408
6,744.51	80.4704	7,224.61	109.309	6,744.51	56.4141
6,744.87	80.4744	7,224.98	109.309	6,744.87	56.4199
6,745.24	80.4785	7,225.34	109.309	6,745.24	56.4252
6,745.61	80.4825	7,225.71	109.309	6,745.61	56.4297
6,745.97	80.4865	7,226.07	109.308	6,745.97	56.4333
6,746.34	80.4906	7,226.44	109.308	6,746.34	56.4356
6,746.7	80.4946	7,226.81	109.308	6,746.7	56.4366
6,747.07	80.4945	7,227.17	109.308	6,747.07	56.4332
6,747.44	80.4985	7,227.54	109.308	6,747.44	56.432
6,747.8	80.5025	7,227.91	109.308	6,747.8	56.4291
6,748.17	80.5064	7,228.27	109.307	6,748.17	56.4245
6,748.54	80.5103	7,228.64	109.307	6,748.54	56.4181
6,748.9	80.5142	7,229	109.307	6,748.9	56.4097
6,749.27	80.5179	7,229.37	109.307	6,749.27	56.3994
6,749.63	80.5216	7,229.74	109.307	6,749.63	56.3869
6,750	80.5252	7,230.1	109.307	6,750	56.3722
6,750.37	80.5288	7,230.47	109.306	6,750.37	56.355
6,750.73	80.5322	7,230.83	109.306	6,750.73	56.3352
6,751.1	80.5356	7,231.2	109.306	6,751.1	56.3125
6,751.46	80.5389	7,231.57	109.306	6,751.46	56.2864
6,751.83	80.5421	7,231.93	109.306	6,751.83	56.2565
6,752.2	80.5453	7,232.3	109.306	6,752.2	56.2221
6,752.56	80.5483	7,232.67	109.306	6,752.56	56.1826
6,752.93	80.5513	7,233.03	109.305	6,752.93	56.1391
6,753.3	80.5542	7,233.4	109.305	6,753.3	56.0967
6,753.66	80.5571	7,233.76	109.305	6,753.66	56.058
6,754.03	80.5599	7,234.13	109.305	6,754.03	56.0228
6,754.39	80.5626	7,234.5	109.305	6,754.39	55.9904
6,754.76	80.5652	7,234.86	109.305	6,754.76	55.9601
6,755.13	80.5678	7,235.23	109.305	6,755.13	55.9315
6,755.49	80.5704	7,235.6	109.305	6,755.49	55.9043
6,755.86	80.5729	7,235.96	109.305	6,755.86	55.8784
6,756.23	80.5753	7,236.33	109.305	6,756.23	55.8535
6,756.59	80.5777	7,236.69	109.304	6,756.59	55.8125
6,756.96	80.58	7,237.06	109.304	6,756.96	55.7904
6,757.32	80.5823	7,237.43	109.304	6,757.32	55.7692
6,757.69	80.5845	7,237.79	109.304	6,757.69	55.7489
6,758.06	80.5867	7,238.16	109.304	6,758.06	55.7298
6,758.42	80.5888	7,238.53	109.304	6,758.42	55.7117
6,758.79	80.5909	7,238.89	109.304	6,758.79	55.6949
6,759.16	80.5928	7,239.26	109.303	6,759.16	55.6794
6,759.52	80.5948	7,239.62	109.303	6,759.52	55.6652
6,759.89	80.5966	7,239.99	109.303	6,759.89	55.6523
6,760.25	80.5984	7,240.36	109.303	6,760.25	55.6408
6,760.62	80.6001	7,240.72	109.303	6,760.62	55.6306
6,760.99	80.6017	7,241.09	109.303	6,760.99	55.6216
6,761.35	80.6033	7,241.46	109.303	6,761.35	55.6138
6,761.72	80.6047	7,241.82	109.303	6,761.72	55.6071
6,762.08	80.6061	7,242.19	109.303	6,762.08	55.6013
6,762.45	80.6073	7,242.55	109.302	6,762.45	55.5964
6,762.82	80.6085	7,242.92	109.302	6,762.82	55.5922
6,763.18	80.6096	7,243.29	109.302	6,763.18	55.5885
6,763.55	80.6105	7,243.65	109.302	6,763.55	55.5854
6,763.92	80.6114	7,244.02	109.302	6,763.92	55.5827
6,764.28	80.6122	7,244.38	109.302	6,764.28	55.5802
6,764.65	80.6129	7,244.75	109.302	6,764.65	55.5779
6,765.01	80.6135	7,245.12	109.301	6,765.01	55.5756
6,765.38	80.614	7,245.48	109.301	6,765.38	55.5735
6,765.75	80.6145	7,245.85	109.301	6,765.75	55.5713
6,766.11	80.6148	7,246.22	109.301	6,766.11	55.569
6,766.48	80.6151	7,246.58	109.301	6,766.48	55.5666
6,766.85	80.6153	7,246.95	109.301	6,766.85	55.5641
6,767.21	80.6155	7,247.31	109.301	6,767.21	55.5614
6,767.58	80.6155	7,247.68	109.3	6,767.58	55.5586
6,767.94	80.6156	7,248.05	109.3	6,767.94	55.5556
6,768.31	80.6153	7,248.41	109.3	6,768.31	55.561
6,768.68	80.6153	7,248.78	109.3	6,768.68	55.558
6,769.04	80.6152	7,249.15	109.3	6,769.04	55.5547
6,769.41	80.6151	7,249.51	109.3	6,769.41	55.5513
6,769.78	80.6149	7,249.88	109.3	6,769.78	55.5476
6,770.14	80.6147	7,250.24	109.3	6,770.14	55.5438
6,770.51	80.6144	7,250.61	109.299	6,770.51	55.5398
6,770.87	80.6141	7,250.98	109.299	6,770.87	55.5356
6,771.24	80.6138	7,251.34	109.299	6,771.24	55.5313
6,771.61	80.6135	7,251.71	109.299	6,771.61	55.5269
6,771.97	80.6131	7,252.08	109.299	6,771.97	55.5224
6,772.34	80.6127	7,252.44	109.299	6,772.34	55.5179
6,772.71	80.6123	7,252.81	109.299	6,772.71	55.5133
6,773.07	80.6119	7,253.17	109.299	6,773.07	55.5088
6,773.44	80.6115	7,253.54	109.298	6,773.44	55.5043
6,773.8	80.6111	7,253.91	109.298	6,773.8	55.4999
6,774.17	80.6107	7,254.27	109.298	6,774.17	55.4956
6,774.54	80.6104	7,254.64	109.298	6,774.54	55.4914
6,774.9	80.61	7,255	109.298	6,774.9	55.4874
6,775.27	80.6097	7,255.37	109.298	6,775.27	55.4837
6,775.63	80.6094	7,255.74	109.298	6,775.63	55.4801
6,776	80.6092	7,256.1	109.298	6,776	55.4769
6,776.37	80.609	7,256.47	109.298	6,776.37	55.4739
6,776.73	80.6089	7,256.84	109.297	6,776.73	55.4712
6,777.1	80.6089	7,257.2	109.297	6,777.1	55.4688
6,777.47	80.6089	7,257.57	109.297	6,777.47	55.4668
6,777.83	80.609	7,257.93	109.297	6,777.83	55.474
6,778.2	80.6093	7,258.3	109.297	6,778.2	55.4728
6,778.56	80.6096	7,258.67	109.297	6,778.56	55.4719
6,778.93	80.6101	7,259.03	109.297	6,778.93	55.4714
6,779.3	80.6106	7,259.4	109.297	6,779.3	55.4712
6,779.66	80.6113	7,259.77	109.296	6,779.66	55.4713
6,780.03	80.612	7,260.13	109.296	6,780.03	55.4718
6,780.4	80.6129	7,260.5	109.296	6,780.4	55.4726
6,780.76	80.6139	7,260.86	109.296	6,780.76	55.4737
6,781.13	80.615	7,261.23	109.296	6,781.13	55.4751
6,781.49	80.6161	7,261.6	109.296	6,781.49	55.4768
6,781.86	80.6174	7,261.96	109.295	6,781.86	55.4788
6,782.23	80.6187	7,262.33	109.295	6,782.23	55.4811
6,782.59	80.6201	7,262.7	109.295	6,782.59	55.4836
6,782.96	80.6216	7,263.06	109.295	6,782.96	55.4863
6,783.33	80.6232	7,263.43	109.295	6,783.33	55.4893
6,783.69	80.6248	7,263.79	109.294	6,783.69	55.4925
6,784.06	80.6264	7,264.16	109.294	6,784.06	55.4958
6,784.42	80.6281	7,264.53	109.294	6,784.42	55.4992
6,784.79	80.6298	7,264.89	109.294	6,784.79	55.5028
6,785.16	80.6316	7,265.26	109.294	6,785.16	55.5064
6,785.52	80.6333	7,265.62	109.294	6,785.52	55.5101
6,785.89	80.635	7,265.99	109.293	6,785.89	55.5137
6,786.25	80.6367	7,266.36	109.293	6,786.25	55.5173
6,786.62	80.6384	7,266.72	109.293	6,786.62	55.5208
6,786.99	80.64	7,267.09	109.293	6,786.99	55.5241
6,787.35	80.6416	7,267.46	109.292	6,787.35	55.5271
6,787.72	80.6432	7,267.82	109.292	6,787.72	55.5299
6,788.09	80.6447	7,268.19	109.292	6,788.09	55.5324
6,788.45	80.6461	7,268.55	109.292	6,788.45	55.5344
6,788.82	80.6475	7,268.92	109.292	6,788.82	55.536
6,789.18	80.6488	7,269.29	109.291	6,789.18	55.5372
6,789.55	80.6496	7,269.65	109.291	6,789.55	55.5412
6,789.92	80.6509	7,270.02	109.291	6,789.92	55.5414
6,790.28	80.652	7,270.39	109.291	6,790.28	55.5411
6,790.65	80.6531	7,270.75	109.291	6,790.65	55.5402
6,791.02	80.6542	7,271.12	109.291	6,791.02	55.5387
6,791.38	80.6552	7,271.48	109.29	6,791.38	55.5367
6,791.75	80.6561	7,271.85	109.29	6,791.75	55.5341
6,792.11	80.6569	7,272.22	109.29	6,792.11	55.531
6,792.48	80.6577	7,272.58	109.29	6,792.48	55.5275
6,792.85	80.6584	7,272.95	109.29	6,792.85	55.5235
6,793.21	80.6591	7,273.32	109.29	6,793.21	55.5191
6,793.58	80.6598	7,273.68	109.289	6,793.58	55.5144
6,793.95	80.6603	7,274.05	109.289	6,793.95	55.5095
6,794.31	80.6609	7,274.41	109.289	6,794.31	55.5045
6,794.68	80.6614	7,274.78	109.289	6,794.68	55.4995
6,795.04	80.6619	7,275.15	109.289	6,795.04	55.4944
6,795.41	80.6624	7,275.51	109.289	6,795.41	55.4895
6,795.78	80.6628	7,275.88	109.289	6,795.78	55.4848
6,796.14	80.6632	7,276.25	109.289	6,796.14	55.4804
6,796.51	80.6636	7,276.61	109.289	6,796.51	55.4763
6,796.88	80.664	7,276.98	109.289	6,796.88	55.4728
6,797.24	80.6644	7,277.34	109.288	6,797.24	55.4697
6,797.61	80.6648	7,277.71	109.288	6,797.61	55.4671
6,797.97	80.6651	7,278.08	109.288	6,797.97	55.4652
6,798.34	80.6655	7,278.44	109.288	6,798.34	55.464
6,798.71	80.6671	7,278.81	109.288	6,798.71	55.4679
6,799.07	80.6675	7,279.17	109.288	6,799.07	55.4686
6,799.44	80.6679	7,279.54	109.288	6,799.44	55.4701
6,799.8	80.6682	7,279.91	109.288	6,799.8	55.4725
6,800.17	80.6685	7,280.27	109.288	6,800.17	55.4758
6,800.54	80.6689	7,280.64	109.288	6,800.54	55.48
6,800.9	80.6692	7,281.01	109.288	6,800.9	55.4853
6,801.27	80.6694	7,281.37	109.288	6,801.27	55.4917
6,801.64	80.6697	7,281.74	109.288	6,801.64	55.4994
6,802	80.67	7,282.1	109.288	6,802	55.5083
6,802.37	80.6702	7,282.47	109.288	6,802.37	55.5187
6,802.73	80.6704	7,282.84	109.288	6,802.73	55.5307
6,803.1	80.6705	7,283.2	109.288	6,803.1	55.5446
6,803.47	80.6707	7,283.57	109.288	6,803.47	55.5605
6,803.83	80.6708	7,283.94	109.288	6,803.83	55.579
6,804.2	80.6708	7,284.3	109.287	6,804.2	55.6004
6,804.57	80.6709	7,284.67	109.287	6,804.57	55.6256
6,804.93	80.6708	7,285.03	109.287	6,804.93	55.6557
6,805.3	80.6708	7,285.4	109.287	6,805.3	55.6923
6,805.66	80.6707	7,285.77	109.287	6,805.66	55.7329
6,806.03	80.6706	7,286.13	109.287	6,806.03	55.768
6,806.4	80.6704	7,286.5	109.287	6,806.4	55.7971
6,806.76	80.6702	7,286.87	109.287	6,806.76	55.8216
6,807.13	80.67	7,287.23	109.287	6,807.13	55.8427
6,807.5	80.6697	7,287.6	109.287	6,807.5	55.8611
6,807.86	80.6694	7,287.96	109.287	6,807.86	55.8772
6,808.23	80.6691	7,288.33	109.286	6,808.23	55.8915
6,808.59	80.6688	7,288.7	109.286	6,808.59	55.9042
6,808.96	80.6684	7,289.06	109.286	6,808.96	55.9155
6,809.33	80.6681	7,289.43	109.286	6,809.33	55.9257
6,809.69	80.6677	7,289.79	109.286	6,809.69	55.9348
6,810.06	80.6674	7,290.16	109.286	6,810.06	55.943
6,810.42	80.667	7,290.53	109.286	6,810.42	55.9505
6,810.79	80.6687	7,290.89	109.286	6,810.79	55.9605
6,811.16	80.6684	7,291.26	109.286	6,811.16	55.9674
6,811.52	80.6681	7,291.63	109.286	6,811.52	55.9736
6,811.89	80.6679	7,291.99	109.286	6,811.89	55.9794
6,812.26	80.6677	7,292.36	109.285	6,812.26	55.9847
6,812.62	80.6675	7,292.72	109.285	6,812.62	55.9896
6,812.99	80.6675	7,293.09	109.285	6,812.99	55.9942
6,813.35	80.6675	7,293.46	109.285	6,813.35	55.9986
6,813.72	80.6676	7,293.82	109.285	6,813.72	56.0027
6,814.09	80.6678	7,294.19	109.285	6,814.09	56.0066
6,814.45	80.6681	7,294.56	109.285	6,814.45	56.0104
6,814.82	80.6685	7,294.92	109.285	6,814.82	56.014
6,815.19	80.669	7,295.29	109.285	6,815.19	56.0176
6,815.55	80.6697	7,295.65	109.285	6,815.55	56.0212
6,815.92	80.6705	7,296.02	109.285	6,815.92	56.0247
6,816.28	80.6714	7,296.39	109.285	6,816.28	56.0283
6,816.65	80.6725	7,296.75	109.285	6,816.65	56.0319
6,817.02	80.6737	7,297.12	109.285	6,817.02	56.0357
6,817.38	80.6751	7,297.49	109.285	6,817.38	56.0395
6,817.75	80.6766	7,297.85	109.285	6,817.75	56.0434
6,818.12	80.6783	7,298.22	109.285	6,818.12	56.0475
6,818.48	80.6801	7,298.58	109.285	6,818.48	56.0518
6,818.85	80.6821	7,298.95	109.285	6,818.85	56.0564
6,819.21	80.6842	7,299.32	109.285	6,819.21	56.0611
6,819.58	80.6887	7,299.68	109.285	6,819.58	56.0742
6,819.95	80.6911	7,300.05	109.285	6,819.95	56.0791
6,820.31	80.6936	7,300.42	109.285	6,820.31	56.0844
6,820.68	80.6962	7,300.78	109.284	6,820.68	56.09
6,821.04	80.6989	7,301.15	109.284	6,821.04	56.096
6,821.41	80.7017	7,301.51	109.284	6,821.41	56.1023
6,821.78	80.7046	7,301.88	109.284	6,821.78	56.1091
6,822.14	80.7076	7,302.25	109.284	6,822.14	56.1162
6,822.51	80.7106	7,302.61	109.284	6,822.51	56.1237
6,822.88	80.7137	7,302.98	109.284	6,822.88	56.1317
6,823.24	80.7168	7,303.34	109.284	6,823.24	56.14
6,823.61	80.7199	7,303.71	109.284	6,823.61	56.1485
6,823.97	80.7231	7,304.08	109.284	6,823.97	56.1573
6,824.34	80.7262	7,304.44	109.284	6,824.34	56.1662
6,824.71	80.7294	7,304.81	109.284	6,824.71	56.175
6,825.07	80.7326	7,305.18	109.283	6,825.07	56.1834
6,825.44	80.7357	7,305.54	109.283	6,825.44	56.1911
6,825.81	80.7388	7,305.91	109.283	6,825.81	56.1979
6,826.17	80.7419	7,306.27	109.283	6,826.17	56.2035
6,826.54	80.745	7,306.64	109.283	6,826.54	56.2077
6,826.9	80.748	7,307.01	109.283	6,826.9	56.2104
6,827.27	80.751	7,307.37	109.283	6,827.27	56.2116
6,827.64	80.754	7,307.74	109.283	6,827.64	56.2118
6,828	80.7569	7,308.11	109.282	6,828	56.2113
6,828.37	80.7598	7,308.47	109.282	6,828.37	56.2107
6,828.74	80.7626	7,308.84	109.282	6,828.74	56.2106
6,829.1	80.7654	7,309.2	109.282	6,829.1	56.2112
6,829.47	80.7682	7,309.57	109.282	6,829.47	56.2127
6,829.83	80.7709	7,309.94	109.282	6,829.83	56.2152
6,830.2	80.7736	7,310.3	109.282	6,830.2	56.2187
6,830.57	80.7762	7,310.67	109.281	6,830.57	56.2231
6,830.93	80.7788	7,311.04	109.281	6,830.93	56.2283
6,831.3	80.7814	7,311.4	109.281	6,831.3	56.2342
6,831.67	80.7839	7,311.77	109.281	6,831.67	56.2407
6,832.03	80.7864	7,312.13	109.281	6,832.03	56.2478
6,832.4	80.7891	7,312.5	109.28	6,832.4	56.2513
6,832.76	80.7916	7,312.87	109.28	6,832.76	56.2596
6,833.13	80.794	7,313.23	109.28	6,833.13	56.2682
6,833.5	80.7964	7,313.6	109.28	6,833.5	56.277
6,833.86	80.7988	7,313.96	109.28	6,833.86	56.2859
6,834.23	80.8011	7,314.33	109.28	6,834.23	56.2948
6,834.59	80.8034	7,314.7	109.279	6,834.59	56.3036
6,834.96	80.8056	7,315.06	109.279	6,834.96	56.3124
6,835.33	80.8078	7,315.43	109.279	6,835.33	56.3209
6,835.69	80.81	7,315.8	109.279	6,835.69	56.3291
6,836.06	80.8121	7,316.16	109.279	6,836.06	56.337
6,836.43	80.8142	7,316.53	109.278	6,836.43	56.3445
6,836.79	80.8163	7,316.89	109.278	6,836.79	56.3517
6,837.16	80.8183	7,317.26	109.278	6,837.16	56.3583
6,837.52	80.8202	7,317.63	109.278	6,837.52	56.3645
6,837.89	80.8221	7,317.99	109.278	6,837.89	56.3702
6,838.26	80.824	7,318.36	109.278	6,838.26	56.3754
6,838.62	80.8258	7,318.73	109.277	6,838.62	56.38
6,838.99	80.8275	7,319.09	109.277	6,838.99	56.3841
6,839.36	80.8292	7,319.46	109.277	6,839.36	56.3876
6,839.72	80.8309	7,319.82	109.277	6,839.72	56.3906
6,840.09	80.8325	7,320.19	109.277	6,840.09	56.393
6,840.45	80.8365	7,320.56	109.276	6,840.45	56.4027
6,840.82	80.838	7,320.92	109.276	6,840.82	56.4039
6,841.19	80.8395	7,321.29	109.276	6,841.19	56.4046
6,841.55	80.8408	7,321.66	109.276	6,841.55	56.4048
6,841.92	80.8422	7,322.02	109.276	6,841.92	56.4045
6,842.29	80.8435	7,322.39	109.275	6,842.29	56.4038
